track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
trk_1899,Harry Styles,Sunflower Lover (Deluxe Edition),Sunflower Lover,84,188923,0,0.848,0.359,2,-13.97,1,0.255,0.134,0.0747,0.348,0.694,87.83,4,pop-rock
trk_1900,Eminem,Golden Hero (Deluxe Edition),Golden Hero,57,141188,1,0.394,0.52,2,-4.9,1,0.05,0.817,0.0,0.241,0.819,107.82,4,hip-hop
trk_1901,Bruno Mars,Golden Parade (Deluxe Edition),Golden Parade,65,259530,1,0.88,0.572,4,-9.22,1,0.263,0.159,0.0,0.18,0.295,113.3,4,r&b
trk_1902,Billie Eilish,God's Echoes (Deluxe Edition),God's Echoes,53,197035,0,0.585,0.549,8,-4.87,0,0.198,0.493,0.2523,0.159,0.382,150.7,4,alt-pop
trk_1903,Bad Bunny,As It Was Memories (Deluxe Edition),As It Was Memories,24,145470,1,0.358,0.755,5,-9.59,1,0.092,0.831,0.0,0.258,0.837,157.55,4,reggaeton
trk_1904,Drake,Greedy Lover (Deluxe Edition),Greedy Lover,83,237406,1,0.556,0.394,4,-13.14,1,0.245,0.099,0.0,0.08,0.317,123.51,4,hip-hop
trk_1905,Post Malone,Anti Fantasy (Deluxe Edition),Anti Fantasy,79,155325,1,0.468,0.594,3,-11.26,0,0.305,0.716,0.0,0.142,0.459,106.04,4,hip-hop
trk_1906,Olivia Rodrigo,Sunflower Hour (Deluxe Edition),Sunflower Hour,69,167428,1,0.541,0.731,4,-10.6,1,0.07,0.336,0.0,0.27,0.913,155.59,4,pop-rock
trk_1907,Olivia Rodrigo,Cruel Summer (Deluxe Edition),Cruel Summer,59,255694,1,0.436,0.593,0,-9.76,1,0.22,0.217,0.0491,0.064,0.475,112.85,4,pop-rock
trk_1908,Harry Styles,Sunflower World (Deluxe Edition),Sunflower World,81,163919,1,0.544,0.715,9,-4.79,1,0.058,0.747,0.0,0.35,0.308,137.16,4,pop-rock
trk_1909,Kendrick Lamar,Save Fantasy (Deluxe Edition),Save Fantasy,72,163664,1,0.468,0.771,0,-9.26,1,0.31,0.388,0.0,0.217,0.386,148.0,4,hip-hop
trk_1910,The Weeknd,Espresso Nights (Deluxe Edition),Espresso Nights,61,206687,1,0.499,0.778,6,-6.78,1,0.11,0.458,0.0,0.086,0.674,157.99,4,pop
trk_1911,Kendrick Lamar,Shape Symphony (Deluxe Edition),Shape Symphony,70,164543,1,0.854,0.492,8,-10.96,0,0.138,0.389,0.0,0.208,0.328,157.65,4,hip-hop
trk_1912,Justin Bieber,Sunflower Fantasy (Deluxe Edition),Sunflower Fantasy,83,217783,1,0.745,0.383,9,-8.47,0,0.244,0.197,0.0,0.234,0.394,92.28,4,pop
trk_1913,Imagine Dragons,Peaches Hour (Deluxe Edition),Peaches Hour,37,146799,0,0.687,0.6,0,-13.65,1,0.239,0.581,0.0,0.14,0.732,119.25,4,rock
trk_1914,Imagine Dragons,Anti Plan (Deluxe Edition),Anti Plan,97,164809,0,0.835,0.64,2,-3.87,1,0.043,0.124,0.0727,0.288,0.163,174.84,4,rock
trk_1915,Taylor Swift,Shape Nights (Deluxe Edition),Shape Nights,56,252018,0,0.753,0.313,9,-11.16,0,0.254,0.551,0.0,0.34,0.75,111.08,4,pop
trk_1916,The Weeknd,Die Dreams (Deluxe Edition),Die Dreams,39,259106,0,0.91,0.423,6,-11.8,0,0.241,0.816,0.0,0.222,0.329,138.75,4,pop
trk_1917,Bad Bunny,God's Plan (Deluxe Edition),God's Plan,83,184871,1,0.89,0.669,2,-6.3,1,0.182,0.084,0.0,0.151,0.819,137.8,4,reggaeton
trk_1918,Doja Cat,Flowers Lover (Deluxe Edition),Flowers Lover,36,227238,0,0.79,0.844,3,-6.21,0,0.203,0.069,0.0,0.062,0.205,156.43,4,dance-pop
trk_1919,Imagine Dragons,Die Parade (Deluxe Edition),Die Parade,95,171119,0,0.874,0.815,5,-7.46,0,0.156,0.381,0.0,0.101,0.213,88.38,4,rock
trk_1920,Olivia Rodrigo,Humble Echoes (Deluxe Edition),Humble Echoes,97,193011,1,0.376,0.934,8,-9.58,1,0.104,0.176,0.0,0.216,0.225,107.32,4,pop-rock
trk_1921,Eminem,Lucid Echoes (Deluxe Edition),Lucid Echoes,63,159506,0,0.882,0.649,4,-12.62,1,0.201,0.687,0.0,0.226,0.4,102.05,4,hip-hop
trk_1922,Drake,Peaches Echoes (Deluxe Edition),Peaches Echoes,33,217523,0,0.527,0.76,8,-6.07,1,0.18,0.411,0.0,0.301,0.293,143.43,4,hip-hop
trk_1923,Bruno Mars,God's Hero (Deluxe Edition),God's Hero,73,188475,0,0.419,0.403,6,-11.36,1,0.185,0.027,0.0,0.097,0.727,85.25,4,r&b
trk_1924,Eminem,Lucid Lights (Deluxe Edition),Lucid Lights,73,215079,1,0.612,0.665,4,-7.88,0,0.181,0.745,0.0,0.177,0.895,147.58,4,hip-hop
trk_1925,Taylor Swift,Shape Memories (Deluxe Edition),Shape Memories,57,170039,0,0.713,0.375,11,-5.24,0,0.081,0.679,0.0,0.062,0.456,103.84,4,pop
trk_1926,Kendrick Lamar,Sunflower Memories (Deluxe Edition),Sunflower Memories,41,165698,1,0.676,0.657,2,-12.79,0,0.031,0.428,0.0,0.097,0.827,166.22,4,hip-hop
trk_1927,Imagine Dragons,Blinding Memories (Deluxe Edition),Blinding Memories,89,255611,1,0.93,0.401,1,-3.61,1,0.1,0.622,0.0,0.223,0.842,158.28,4,rock
trk_1928,Bruno Mars,Golden Nights (Deluxe Edition),Golden Nights,64,154059,1,0.775,0.509,0,-6.5,1,0.302,0.542,0.0,0.236,0.503,90.56,4,r&b
trk_1929,Bad Bunny,Shape Symphony (Deluxe Edition),Shape Symphony,67,210353,1,0.712,0.376,6,-11.72,1,0.075,0.018,0.0,0.308,0.851,167.15,4,reggaeton
trk_1930,Imagine Dragons,Cruel World (Deluxe Edition),Cruel World,74,233989,0,0.793,0.618,3,-7.56,0,0.272,0.115,0.0,0.132,0.698,119.04,4,rock
trk_1931,Justin Bieber,Sunflower Vibes (Deluxe Edition),Sunflower Vibes,67,193762,0,0.661,0.723,10,-7.3,0,0.132,0.717,0.0,0.185,0.521,115.89,4,pop
trk_1932,Justin Bieber,Cruel Heart (Deluxe Edition),Cruel Heart,39,150511,0,0.939,0.726,4,-10.56,1,0.264,0.036,0.3817,0.143,0.553,118.59,4,pop
trk_1933,Justin Bieber,As It Was Dreams (Deluxe Edition),As It Was Dreams,73,163558,1,0.4,0.588,3,-11.97,1,0.214,0.531,0.0,0.064,0.691,170.87,4,pop
trk_1934,Dua Lipa,Peaches Lover (Deluxe Edition),Peaches Lover,63,219144,0,0.507,0.621,9,-6.12,0,0.037,0.541,0.0,0.053,0.175,145.07,4,dance-pop
trk_1935,Drake,Humble Waves (Deluxe Edition),Humble Waves,36,160126,0,0.934,0.383,0,-11.41,1,0.182,0.439,0.0,0.326,0.83,109.36,4,hip-hop
trk_1936,Bruno Mars,Flowers Symphony (Deluxe Edition),Flowers Symphony,72,225254,1,0.511,0.321,11,-6.41,1,0.292,0.588,0.0,0.285,0.543,166.49,4,r&b
trk_1937,Kendrick Lamar,Midnight Nights (Deluxe Edition),Midnight Nights,87,239006,1,0.388,0.855,2,-11.77,0,0.241,0.496,0.0,0.186,0.825,137.85,4,hip-hop
trk_1938,Travis Scott,Flowers Plan (Deluxe Edition),Flowers Plan,63,259311,1,0.553,0.75,2,-9.07,1,0.31,0.125,0.0,0.149,0.331,87.4,4,hip-hop
trk_1939,Dua Lipa,God's Plan (Deluxe Edition),God's Plan,95,143179,1,0.841,0.827,8,-6.92,1,0.069,0.547,0.0,0.136,0.566,98.59,4,dance-pop
trk_1940,Doja Cat,Greedy Chamber (Deluxe Edition),Greedy Chamber,73,187369,1,0.766,0.943,4,-4.81,1,0.159,0.377,0.0,0.176,0.203,108.14,4,dance-pop
trk_1941,Billie Eilish,Midnight World (Deluxe Edition),Midnight World,74,189833,0,0.378,0.427,4,-7.94,1,0.051,0.418,0.0304,0.094,0.802,155.9,4,alt-pop
trk_1942,Post Malone,Golden Hour (Deluxe Edition),Golden Hour,53,154918,0,0.664,0.429,5,-8.77,0,0.242,0.49,0.0,0.28,0.455,115.88,4,hip-hop
trk_1943,Post Malone,As It Was Waves (Deluxe Edition),As It Was Waves,59,248774,0,0.762,0.671,0,-9.58,0,0.329,0.775,0.0,0.163,0.516,101.65,4,hip-hop
trk_1944,Eminem,Levitating Heart (Deluxe Edition),Levitating Heart,87,233945,1,0.534,0.874,3,-10.46,0,0.042,0.657,0.0,0.144,0.641,134.78,4,hip-hop
trk_1945,Travis Scott,Greedy World (Deluxe Edition),Greedy World,59,182263,1,0.516,0.823,2,-4.52,1,0.055,0.016,0.1779,0.328,0.82,117.81,4,hip-hop
trk_1946,Drake,Shape Plan (Deluxe Edition),Shape Plan,70,198716,0,0.569,0.71,6,-5.35,0,0.314,0.64,0.0,0.09,0.44,127.88,4,hip-hop
trk_1947,Harry Styles,Die Plan (Deluxe Edition),Die Plan,63,211257,1,0.769,0.905,4,-12.73,1,0.161,0.011,0.0,0.273,0.766,173.04,4,pop-rock
trk_1948,Harry Styles,Midnight Vibes (Deluxe Edition),Midnight Vibes,77,145500,0,0.661,0.793,2,-3.03,0,0.189,0.329,0.0,0.136,0.531,171.86,4,pop-rock
trk_1949,Coldplay,Shape Tears (Deluxe Edition),Shape Tears,83,211416,0,0.855,0.705,5,-13.85,1,0.056,0.227,0.1066,0.08,0.246,137.18,4,rock
trk_1950,Justin Bieber,Flowers Waves (Deluxe Edition),Flowers Waves,33,150364,1,0.567,0.638,10,-3.38,0,0.187,0.784,0.0,0.29,0.892,132.55,4,pop
trk_1951,Taylor Swift,Lucid Fantasy (Deluxe Edition),Lucid Fantasy,88,200675,1,0.767,0.481,11,-11.85,1,0.072,0.645,0.1431,0.073,0.4,110.37,4,pop
trk_1952,SZA,Flowers Lights (Deluxe Edition),Flowers Lights,82,169248,1,0.916,0.709,1,-5.46,0,0.055,0.69,0.0,0.224,0.519,94.77,4,r&b
trk_1953,Travis Scott,Starboy Symphony (Deluxe Edition),Starboy Symphony,97,184325,0,0.63,0.562,11,-3.16,0,0.276,0.19,0.0,0.104,0.896,101.81,4,hip-hop
trk_1954,The Weeknd,Lucid Chamber (Deluxe Edition),Lucid Chamber,66,259082,1,0.943,0.85,8,-8.54,1,0.166,0.775,0.0,0.265,0.598,115.15,4,pop
trk_1955,Travis Scott,Cruel Lights (Deluxe Edition),Cruel Lights,56,163828,0,0.859,0.35,9,-4.21,0,0.246,0.37,0.118,0.334,0.445,154.96,4,hip-hop
trk_1956,Kendrick Lamar,Starboy Chamber (Deluxe Edition),Starboy Chamber,34,158004,1,0.799,0.599,9,-8.4,1,0.22,0.193,0.0,0.305,0.884,130.3,4,hip-hop
trk_1957,Kendrick Lamar,Anti Summer (Deluxe Edition),Anti Summer,72,233685,1,0.37,0.566,5,-13.52,1,0.339,0.288,0.0,0.067,0.715,101.06,4,hip-hop
trk_1958,Travis Scott,Anti Nights (Deluxe Edition),Anti Nights,86,153092,0,0.919,0.604,8,-4.1,0,0.052,0.312,0.0,0.296,0.168,92.03,4,hip-hop
trk_1959,Taylor Swift,Espresso Hero (Deluxe Edition),Espresso Hero,41,141587,0,0.731,0.452,11,-12.95,0,0.306,0.16,0.0,0.301,0.548,162.31,4,pop
trk_1960,Ed Sheeran,Starboy Waves (Deluxe Edition),Starboy Waves,45,228991,1,0.73,0.318,4,-7.6,1,0.205,0.163,0.0,0.283,0.282,111.25,4,pop
trk_1961,Travis Scott,Cruel Tears (Deluxe Edition),Cruel Tears,46,200510,1,0.782,0.956,11,-13.66,0,0.092,0.703,0.0,0.3,0.226,135.47,4,hip-hop
trk_1962,Bad Bunny,Golden Echoes (Deluxe Edition),Golden Echoes,100,173863,0,0.379,0.584,4,-3.29,1,0.075,0.394,0.0,0.136,0.666,107.89,4,reggaeton
trk_1963,Olivia Rodrigo,Starboy World (Deluxe Edition),Starboy World,46,219514,0,0.904,0.741,2,-13.06,1,0.186,0.399,0.0,0.34,0.631,111.54,4,pop-rock
trk_1964,Travis Scott,Anti Tears (Deluxe Edition),Anti Tears,60,176336,0,0.793,0.617,1,-6.71,1,0.273,0.669,0.0,0.218,0.373,108.2,4,hip-hop
trk_1965,Drake,vampire Dreams (Deluxe Edition),vampire Dreams,76,197906,1,0.643,0.761,11,-6.12,1,0.286,0.397,0.0,0.224,0.897,150.08,4,hip-hop
trk_1966,Kendrick Lamar,Die Symphony (Deluxe Edition),Die Symphony,77,225379,1,0.762,0.65,0,-5.4,1,0.27,0.564,0.0,0.243,0.478,88.9,4,hip-hop
trk_1967,Doja Cat,Greedy Tears (Deluxe Edition),Greedy Tears,77,204227,1,0.649,0.746,6,-10.52,1,0.179,0.091,0.0,0.054,0.268,122.06,4,dance-pop
trk_1968,SZA,As It Was Hero (Deluxe Edition),As It Was Hero,95,190814,1,0.56,0.927,1,-12.69,0,0.129,0.17,0.0,0.103,0.428,125.37,4,r&b
trk_1969,Post Malone,God's Parade (Deluxe Edition),God's Parade,69,193954,1,0.42,0.305,7,-12.3,1,0.063,0.575,0.1536,0.23,0.742,174.92,4,hip-hop
trk_1970,The Weeknd,Levitating World (Deluxe Edition),Levitating World,65,140344,0,0.756,0.585,6,-4.83,1,0.281,0.648,0.0,0.147,0.726,140.93,4,pop
trk_1971,Ariana Grande,As It Was Hour (Deluxe Edition),As It Was Hour,36,183978,1,0.892,0.633,9,-9.18,1,0.272,0.172,0.2109,0.116,0.657,95.68,4,pop
trk_1972,Billie Eilish,Lucid Lover (Deluxe Edition),Lucid Lover,64,202304,0,0.947,0.553,7,-8.35,1,0.077,0.497,0.0,0.214,0.579,119.45,4,alt-pop
trk_1973,Ariana Grande,Lucid Vibes (Deluxe Edition),Lucid Vibes,79,229427,0,0.836,0.624,9,-5.19,0,0.215,0.32,0.0,0.183,0.857,135.4,4,pop
trk_1974,Coldplay,Midnight World (Deluxe Edition),Midnight World,33,254124,1,0.435,0.361,0,-6.11,0,0.121,0.643,0.0,0.091,0.74,94.05,4,rock
trk_1975,Doja Cat,Shape Echoes (Deluxe Edition),Shape Echoes,81,144970,0,0.914,0.94,1,-4.27,0,0.19,0.126,0.0,0.337,0.626,119.05,4,dance-pop
trk_1976,The Weeknd,vampire Symphony (Deluxe Edition),vampire Symphony,84,149226,0,0.82,0.691,0,-11.31,1,0.283,0.643,0.0,0.323,0.807,129.78,4,pop
trk_1977,Kendrick Lamar,Levitating Fantasy (Deluxe Edition),Levitating Fantasy,56,188211,1,0.637,0.522,3,-10.21,1,0.054,0.527,0.3244,0.316,0.202,144.41,4,hip-hop
trk_1978,Travis Scott,Starboy Summer (Deluxe Edition),Starboy Summer,83,239231,0,0.618,0.653,10,-10.23,0,0.301,0.259,0.0,0.349,0.829,85.95,4,hip-hop
trk_1979,Bad Bunny,Blinding Lover (Deluxe Edition),Blinding Lover,79,206323,1,0.476,0.667,10,-7.97,1,0.246,0.605,0.0,0.269,0.58,142.47,4,reggaeton
trk_1980,Justin Bieber,Shape Parade (Deluxe Edition),Shape Parade,98,155805,1,0.632,0.7,6,-8.42,0,0.26,0.343,0.2561,0.16,0.773,137.69,4,pop
trk_1981,Olivia Rodrigo,Shape Lover (Deluxe Edition),Shape Lover,86,247558,0,0.516,0.835,6,-9.7,1,0.34,0.45,0.0,0.081,0.235,172.23,4,pop-rock
trk_1982,Ariana Grande,Starboy Vibes (Deluxe Edition),Starboy Vibes,36,158233,0,0.816,0.623,1,-8.39,1,0.061,0.688,0.0,0.065,0.822,162.85,4,pop
trk_1983,Bad Bunny,Shape You (Deluxe Edition),Shape You,97,257367,0,0.495,0.316,0,-8.8,1,0.122,0.285,0.0,0.1,0.554,122.04,4,reggaeton
trk_1984,Harry Styles,Die Tears (Deluxe Edition),Die Tears,52,206674,1,0.849,0.583,6,-6.07,0,0.043,0.781,0.313,0.315,0.216,87.16,4,pop-rock
trk_1985,Bruno Mars,Greedy Hero (Deluxe Edition),Greedy Hero,65,230482,1,0.911,0.595,4,-8.75,0,0.35,0.804,0.0,0.073,0.234,108.25,4,r&b
trk_1986,Kendrick Lamar,Save Lover (Deluxe Edition),Save Lover,64,151514,0,0.662,0.507,1,-3.22,0,0.268,0.513,0.0,0.068,0.768,90.65,4,hip-hop
trk_1987,Harry Styles,vampire Lights (Deluxe Edition),vampire Lights,91,164555,0,0.417,0.302,10,-7.1,1,0.037,0.167,0.0,0.09,0.254,155.63,4,pop-rock
trk_1988,Billie Eilish,Shape Memories (Deluxe Edition),Shape Memories,54,144149,1,0.461,0.871,2,-13.21,1,0.191,0.573,0.1792,0.321,0.645,86.01,4,alt-pop
trk_1989,Travis Scott,Golden Hour (Deluxe Edition),Golden Hour,61,173291,1,0.798,0.976,4,-7.8,0,0.122,0.777,0.0,0.307,0.672,171.34,4,hip-hop
trk_1990,Travis Scott,Shape Waves (Deluxe Edition),Shape Waves,86,239341,1,0.945,0.432,4,-9.82,0,0.224,0.578,0.0,0.255,0.203,155.47,4,hip-hop
trk_1991,Justin Bieber,Save Hero (Deluxe Edition),Save Hero,83,189372,1,0.361,0.403,0,-3.94,0,0.061,0.511,0.0,0.22,0.585,165.8,4,pop
trk_1992,Billie Eilish,Die Symphony (Deluxe Edition),Die Symphony,78,201179,1,0.446,0.526,7,-4.79,0,0.056,0.781,0.0,0.139,0.397,89.02,4,alt-pop
trk_1993,Bruno Mars,Midnight Summer (Deluxe Edition),Midnight Summer,89,259018,1,0.947,0.62,5,-6.0,1,0.14,0.779,0.0,0.065,0.278,166.57,4,r&b
trk_1994,Eminem,Humble Memories (Deluxe Edition),Humble Memories,69,188358,1,0.737,0.472,5,-7.4,0,0.234,0.584,0.0,0.209,0.307,92.9,4,hip-hop
trk_1995,Kendrick Lamar,vampire Tears (Deluxe Edition),vampire Tears,67,141779,1,0.59,0.455,1,-13.42,0,0.296,0.449,0.3458,0.242,0.553,143.57,4,hip-hop
trk_1996,Ariana Grande,God's Chamber (Deluxe Edition),God's Chamber,51,245208,0,0.477,0.775,2,-9.36,1,0.303,0.424,0.0,0.309,0.204,114.17,4,pop
trk_1997,Olivia Rodrigo,Die Nights (Deluxe Edition),Die Nights,66,201901,0,0.662,0.907,2,-11.98,0,0.032,0.339,0.0,0.291,0.368,144.46,4,pop-rock
trk_1998,Travis Scott,Save Symphony (Deluxe Edition),Save Symphony,81,184130,0,0.363,0.661,3,-8.35,0,0.285,0.272,0.0,0.176,0.17,160.84,4,hip-hop
trk_1999,Bruno Mars,Greedy Plan (Deluxe Edition),Greedy Plan,64,250796,1,0.535,0.677,9,-6.85,0,0.299,0.663,0.0,0.185,0.404,146.74,4,r&b
trk_2000,Olivia Rodrigo,Greedy Heart (Deluxe Edition),Greedy Heart,43,176622,0,0.889,0.689,3,-10.69,0,0.11,0.15,0.0,0.124,0.881,147.44,4,pop-rock
trk_2001,Coldplay,Die Waves (Deluxe Edition),Die Waves,93,171563,1,0.668,0.499,3,-10.5,0,0.34,0.197,0.0,0.076,0.421,91.74,4,rock
trk_2002,Travis Scott,As It Was Fantasy (Deluxe Edition),As It Was Fantasy,21,236305,0,0.928,0.799,7,-10.57,0,0.245,0.201,0.0,0.225,0.234,146.55,4,hip-hop
trk_2003,Drake,Save Echoes (Deluxe Edition),Save Echoes,69,246169,0,0.605,0.389,11,-3.61,0,0.286,0.361,0.0,0.106,0.206,144.62,4,hip-hop
trk_2004,Coldplay,Espresso Summer (Deluxe Edition),Espresso Summer,81,184599,1,0.812,0.788,7,-6.49,0,0.065,0.261,0.0,0.232,0.77,99.7,4,rock
trk_2005,Post Malone,Lucid Hero (Deluxe Edition),Lucid Hero,97,182473,1,0.462,0.712,2,-10.34,1,0.198,0.856,0.1952,0.264,0.799,117.74,4,hip-hop
trk_2006,Ariana Grande,God's Heart (Deluxe Edition),God's Heart,79,175489,1,0.422,0.92,1,-8.25,0,0.23,0.663,0.0,0.135,0.635,148.79,4,pop
trk_2007,Ed Sheeran,Shape Vibes (Deluxe Edition),Shape Vibes,60,214848,1,0.687,0.391,7,-4.46,0,0.084,0.231,0.0,0.334,0.553,86.04,4,pop
trk_2008,Dua Lipa,Flowers Hero (Deluxe Edition),Flowers Hero,95,169125,1,0.469,0.712,1,-8.17,1,0.108,0.482,0.0,0.259,0.859,160.78,4,dance-pop
trk_2009,Dua Lipa,Midnight Nights (Deluxe Edition),Midnight Nights,45,257158,1,0.658,0.497,9,-12.87,1,0.24,0.359,0.0,0.238,0.248,93.05,4,dance-pop
trk_2010,Bruno Mars,Lucid Echoes (Deluxe Edition),Lucid Echoes,60,217291,0,0.576,0.691,8,-3.11,1,0.195,0.474,0.0,0.297,0.384,139.44,4,r&b
trk_2011,Justin Bieber,Starboy Plan (Deluxe Edition),Starboy Plan,51,163275,0,0.443,0.563,1,-6.99,1,0.077,0.288,0.0,0.255,0.53,117.59,4,pop
trk_2012,Post Malone,Anti Chamber (Deluxe Edition),Anti Chamber,92,169295,1,0.509,0.646,0,-13.66,1,0.197,0.801,0.0,0.238,0.562,160.64,4,hip-hop
trk_2013,Bad Bunny,Levitating Symphony (Deluxe Edition),Levitating Symphony,69,214898,0,0.422,0.628,4,-11.66,0,0.321,0.677,0.0,0.286,0.86,86.1,4,reggaeton
trk_2014,Travis Scott,Flowers World (Deluxe Edition),Flowers World,78,172862,0,0.85,0.889,9,-5.49,1,0.14,0.878,0.0,0.195,0.469,157.33,4,hip-hop
trk_2015,Billie Eilish,vampire Tears (Deluxe Edition),vampire Tears,73,155297,0,0.84,0.621,10,-3.65,0,0.321,0.536,0.0,0.113,0.437,96.99,4,alt-pop
trk_2016,Drake,Espresso Plan (Deluxe Edition),Espresso Plan,68,253234,1,0.529,0.678,1,-5.22,0,0.205,0.683,0.0485,0.134,0.774,170.06,4,hip-hop
trk_2017,Eminem,Peaches World (Deluxe Edition),Peaches World,68,217531,0,0.922,0.979,11,-3.21,0,0.213,0.527,0.0,0.105,0.251,102.23,4,hip-hop
trk_2018,Eminem,Starboy Summer (Deluxe Edition),Starboy Summer,83,162861,1,0.904,0.875,10,-10.62,0,0.298,0.495,0.0,0.107,0.467,113.92,4,hip-hop
trk_2019,Bruno Mars,Greedy Tears (Deluxe Edition),Greedy Tears,84,228647,0,0.948,0.803,11,-3.65,0,0.07,0.115,0.0,0.161,0.829,122.98,4,r&b
trk_2020,Bruno Mars,Blinding Parade (Deluxe Edition),Blinding Parade,97,226520,0,0.636,0.647,9,-7.32,1,0.273,0.111,0.0,0.131,0.233,94.73,4,r&b
trk_2021,Imagine Dragons,Greedy Memories (Deluxe Edition),Greedy Memories,66,170108,1,0.479,0.454,5,-7.43,1,0.312,0.191,0.0,0.341,0.18,158.48,4,rock
trk_2022,Imagine Dragons,Golden Hero (Deluxe Edition),Golden Hero,58,240566,1,0.786,0.738,4,-10.81,0,0.34,0.832,0.0,0.113,0.465,135.36,4,rock
trk_2023,Kendrick Lamar,Lucid You (Deluxe Edition),Lucid You,100,197393,1,0.554,0.41,11,-13.37,0,0.038,0.802,0.081,0.161,0.491,121.97,4,hip-hop
trk_2024,Olivia Rodrigo,Golden Fantasy (Deluxe Edition),Golden Fantasy,73,152441,0,0.645,0.794,9,-10.6,0,0.11,0.026,0.0,0.136,0.314,127.06,4,pop-rock
trk_2025,Drake,Sunflower Nights (Deluxe Edition),Sunflower Nights,87,257974,1,0.832,0.483,8,-5.14,0,0.296,0.522,0.0,0.224,0.398,154.76,4,hip-hop
trk_2026,Ariana Grande,Flowers Hero (Deluxe Edition),Flowers Hero,61,192719,0,0.898,0.605,0,-6.68,1,0.051,0.12,0.0,0.237,0.854,94.91,4,pop
trk_2027,Imagine Dragons,Peaches Memories (Deluxe Edition),Peaches Memories,34,240909,1,0.576,0.502,0,-11.09,1,0.339,0.782,0.0,0.211,0.271,152.75,4,rock
trk_2028,Travis Scott,Lucid Dreams (Deluxe Edition),Lucid Dreams,86,213167,1,0.393,0.687,1,-3.31,0,0.271,0.434,0.0,0.249,0.629,92.54,4,hip-hop
trk_2029,Billie Eilish,Blinding Fantasy (Deluxe Edition),Blinding Fantasy,58,193242,0,0.655,0.721,7,-6.31,1,0.261,0.372,0.0,0.303,0.642,94.5,4,alt-pop
trk_2030,Olivia Rodrigo,Flowers Memories (Deluxe Edition),Flowers Memories,43,254249,1,0.789,0.406,7,-10.85,0,0.12,0.626,0.0,0.31,0.224,128.73,4,pop-rock
trk_2031,Ariana Grande,Golden Plan (Deluxe Edition),Golden Plan,46,214723,1,0.808,0.723,11,-3.55,0,0.125,0.236,0.2741,0.323,0.49,173.4,4,pop
trk_2032,Dua Lipa,Sunflower Fantasy (Deluxe Edition),Sunflower Fantasy,87,255597,0,0.437,0.413,7,-12.56,1,0.083,0.097,0.0,0.321,0.472,110.68,4,dance-pop
trk_2033,Doja Cat,Flowers Vibes (Deluxe Edition),Flowers Vibes,54,177646,0,0.526,0.725,8,-8.48,1,0.05,0.115,0.0545,0.071,0.724,124.42,4,dance-pop
trk_2034,Post Malone,Midnight World (Deluxe Edition),Midnight World,59,149248,0,0.488,0.662,3,-8.86,1,0.214,0.188,0.0,0.239,0.744,155.34,4,hip-hop
trk_2035,Olivia Rodrigo,Golden Nights (Deluxe Edition),Golden Nights,58,184938,0,0.413,0.539,2,-11.68,1,0.136,0.81,0.0,0.342,0.669,104.34,4,pop-rock
trk_2036,Drake,Lucid Dreams (Deluxe Edition),Lucid Dreams,63,181460,1,0.665,0.893,5,-13.86,0,0.272,0.229,0.0,0.244,0.248,119.02,4,hip-hop
trk_2037,Imagine Dragons,Starboy Summer (Deluxe Edition),Starboy Summer,41,251095,0,0.583,0.516,1,-10.78,1,0.223,0.759,0.0,0.259,0.782,98.88,4,rock
trk_2038,Post Malone,Peaches World (Deluxe Edition),Peaches World,47,150874,0,0.656,0.79,6,-10.91,1,0.312,0.23,0.0,0.13,0.423,100.55,4,hip-hop
trk_2039,SZA,Lucid Hour (Deluxe Edition),Lucid Hour,83,236939,1,0.54,0.97,2,-11.23,0,0.328,0.421,0.0,0.236,0.876,134.71,4,r&b
trk_2040,Bruno Mars,Flowers Nights (Deluxe Edition),Flowers Nights,80,158116,0,0.82,0.588,0,-9.27,1,0.234,0.595,0.0,0.179,0.8,98.02,4,r&b
trk_2041,Harry Styles,Sunflower Plan (Deluxe Edition),Sunflower Plan,41,259935,0,0.631,0.406,7,-10.57,0,0.277,0.352,0.0,0.106,0.805,132.96,4,pop-rock
trk_2042,Bad Bunny,Humble Fantasy (Deluxe Edition),Humble Fantasy,68,244401,1,0.556,0.907,4,-8.13,1,0.323,0.784,0.0,0.236,0.331,125.2,4,reggaeton
trk_2043,Billie Eilish,Humble Plan (Deluxe Edition),Humble Plan,91,201464,0,0.668,0.592,5,-3.44,1,0.193,0.811,0.0,0.312,0.667,115.27,4,alt-pop
trk_2044,Doja Cat,Greedy Summer (Deluxe Edition),Greedy Summer,80,151760,1,0.474,0.521,4,-3.16,1,0.07,0.635,0.0,0.335,0.154,121.0,4,dance-pop
trk_2045,Ariana Grande,Flowers World (Deluxe Edition),Flowers World,92,207139,1,0.874,0.609,11,-11.48,0,0.347,0.164,0.0,0.156,0.551,119.69,4,pop
trk_2046,The Weeknd,As It Was Summer (Deluxe Edition),As It Was Summer,67,167423,1,0.418,0.313,6,-8.11,0,0.275,0.567,0.0,0.248,0.735,155.87,4,pop
trk_2047,Travis Scott,Sunflower Heart (Deluxe Edition),Sunflower Heart,78,175785,0,0.739,0.731,11,-10.0,1,0.178,0.247,0.0,0.14,0.732,104.36,4,hip-hop
